date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:01:25	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:19%20GMT	https://www.yinigeria.com.ng/images/past/13.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/13.png	(from https://www.yinigeria.com.ng/)
14:01:25	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:23%20GMT	https://www.yinigeria.com.ng/images/past/14.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/14.jpg	(from https://www.yinigeria.com.ng/)
14:01:25	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:23%20GMT	https://www.yinigeria.com.ng/images/past/15.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/15.jpg	(from https://www.yinigeria.com.ng/)
14:01:26	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:25%20GMT	https://www.yinigeria.com.ng/images/logo.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/logo.png	(from https://www.yinigeria.com.ng/)
14:01:26	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:25%20GMT	https://www.yinigeria.com.ng/js/jquery-3.3.1.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery-3.3.1.min.js	(from https://www.yinigeria.com.ng/)
14:01:26	6954/6954	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.eot	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.9c.delayed	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:26	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:26%20GMT	https://www.yinigeria.com.ng/js/jquery-migrate-3.0.1.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery-migrate-3.0.1.min.js	(from https://www.yinigeria.com.ng/)
14:01:26	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:26%20GMT	https://www.yinigeria.com.ng/images/past/16.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/16.png	(from https://www.yinigeria.com.ng/)
14:01:26	6954/6954	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.eot?	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticond41d.eot	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:26	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:26%20GMT	https://www.yinigeria.com.ng/js/jquery-ui.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery-ui.js	(from https://www.yinigeria.com.ng/)
14:01:27	3368/3368	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.woff2	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.woff2	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:27	4216/4216	---M--	200	added ('OK')	font/woff	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.woff	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.woff	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:27	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:27%20GMT	https://www.yinigeria.com.ng/js/popper.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/popper.min.js	(from https://www.yinigeria.com.ng/)
14:01:27	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:27%20GMT	https://www.yinigeria.com.ng/js/bootstrap.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/bootstrap.min.js	(from https://www.yinigeria.com.ng/)
14:01:27	6776/6776	---M--	200	added ('OK')	font/ttf	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.ttf	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.ttf	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:28	41500/41500	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.svg	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.svg	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:28	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:28%20GMT	https://www.yinigeria.com.ng/js/owl.carousel.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/owl.carousel.min.js	(from https://www.yinigeria.com.ng/)
14:01:28	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:28%20GMT	https://www.yinigeria.com.ng/js/jquery.stellar.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.stellar.min.js	(from https://www.yinigeria.com.ng/)
14:01:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2013:01:28%20GMT	https://www.yinigeria.com.ng/css/font/ytp-regular.eot	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/font/ytp-regular.eot	(from https://www.yinigeria.com.ng/css/jquery.mb.YTPlayer.min.css)
14:01:29	54116/54116	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:43:22%20GMT	https://www.yinigeria.com.ng/about.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/about.html	(from https://www.yinigeria.com.ng/)
14:01:34	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:28%20GMT	https://www.yinigeria.com.ng/js/jquery.countdown.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.countdown.min.js	(from https://www.yinigeria.com.ng/)
14:01:34	0/-1	---M--	404	error ('')			https://www.yinigeria.com.ng/course-single.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/course-single.html	(from https://www.yinigeria.com.ng/)
14:01:34	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:28%20GMT	https://www.yinigeria.com.ng/js/jquery.easing.1.3.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.easing.1.3.js	(from https://www.yinigeria.com.ng/)
14:01:34	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:28%20GMT	https://www.yinigeria.com.ng/js/bootstrap-datepicker.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/bootstrap-datepicker.min.js	(from https://www.yinigeria.com.ng/)
14:01:36	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:30%20GMT	https://www.yinigeria.com.ng/js/aos.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/aos.js	(from https://www.yinigeria.com.ng/)
14:01:40	13977/13977	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:30:38%20GMT	https://www.yinigeria.com.ng/register.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/register.html	(from https://www.yinigeria.com.ng/pay.html)
14:01:41	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:35%20GMT	https://www.yinigeria.com.ng/js/jquery.fancybox.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.fancybox.min.js	(from https://www.yinigeria.com.ng/)
14:01:41	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:35%20GMT	https://www.yinigeria.com.ng/js/jquery.sticky.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.sticky.js	(from https://www.yinigeria.com.ng/)
14:01:41	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:35%20GMT	https://www.yinigeria.com.ng/js/jquery.mb.YTPlayer.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.mb.YTPlayer.min.js	(from https://www.yinigeria.com.ng/)
14:01:43	12938/12938	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:32:24%20GMT	https://www.yinigeria.com.ng/news.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/news.html	(from https://www.yinigeria.com.ng/about.html)
14:01:47	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:41%20GMT	https://www.yinigeria.com.ng/images/directors3.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors3.jpg	(from https://www.yinigeria.com.ng/team.html)
14:01:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:42%20GMT	https://www.yinigeria.com.ng/images/directors4.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors4.jpg	(from https://www.yinigeria.com.ng/team.html)
14:01:49	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:42%20GMT	https://www.yinigeria.com.ng/images/blog_large_1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/blog_large_1.jpg	(from https://www.yinigeria.com.ng/news.html)
14:01:50	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2002%20Aug%202020%2013:01:44%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/Flaticon.eot?	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/Flaticond41d.eot	(from https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css)
14:01:53	179560/179560	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/directors2.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors2.jpg	(from https://www.yinigeria.com.ng/team.html)
